,,,,externalizing,externalizing,externalizing,externalizing,non-externalizing,non-externalizing,non-externalizing,non-externalizing,non-externalizing,non-externalizing,non-externalizing,non-externalizing
,,,,alpha,alpha,delta,delta,alpha,alpha,beta,beta,gamma,gamma,delta,delta
,,,,matched,unmatched,matched,unmatched,matched,unmatched,matched,unmatched,matched,unmatched,matched,unmatched
generation,learning_step,game_round,metric,,,,,,,,,,,,
7,0,0,payoffs,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,0.0,1.0,1.0,2.0
7,0,1,shares,4.6121258597086874e-05,0.000138295756520331,4.6121258597086874e-05,0.000138295756520331,0.062499991497590814,0.18740779999484922,0.0624539042486292,0.18745388724381082,0.0624539042486292,0.18745388724381082,0.062499991497590814,0.18740779999484922
7,0,1,payoffs,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,0.0,1.0,1.0,2.0
7,0,2,shares,8.070369909109543e-05,0.00010371331602632245,8.070369909109543e-05,0.00010371331602632245,0.10936346189252044,0.14054432959991958,0.10930585283027347,0.14060193866216655,0.10930585283027347,0.14060193866216655,0.10936346189252044,0.14054432959991958
7,0,2,payoffs,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,0.0,1.0,1.0,2.0
7,0,3,shares,0.00010663627843132544,7.778073668609244e-05,0.00010663627843132544,7.778073668609244e-05,0.14450530401860126,0.10540248747383876,0.14445057540880485,0.10545721608363517,0.14445057540880485,0.10545721608363517,0.14450530401860126,0.10540248747383876
7,0,3,payoffs,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,0.0,1.0,1.0,2.0
7,0,4,shares,0.00012608358765356874,5.833342746384913e-05,0.00012608358765356874,5.833342746384913e-05,0.1708588055927755,0.07904898589966453,0.17081199822875648,0.07909579326368354,0.17081199822875648,0.07909579326368354,0.1708588055927755,0.07904898589966453
7,0,4,payoffs,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,0.0,1.0,1.0,2.0
7,1,0,shares,0.0,0.00017088398658135544,0.0,0.0001979500436534803,0.0,0.23156886939515842,0.0,0.39814669941878195,0.0,0.10166888356609818,0.0,0.26824671358972163
7,1,0,payoffs,2.0,0.6668172738956792,1.0,1.666817273895679,2.0,0.6668172738956792,3.0,1.666817273895679,0.0,0.6668172738956792,1.0,1.666817273895679
7,1,1,shares,3.960061290725204e-05,0.0001312833736741034,5.3138632884770705e-05,0.0001448114107687096,0.05366371268452259,0.17790515671063584,0.04047913042543464,0.3576675689933473,0.040479130425434634,0.06118975314066355,0.0720093988003515,0.19623731478937012
7,1,1,payoffs,2.0,0.6031349161561297,1.0,1.6031349161561295,2.0,0.6031349161561297,3.0,1.6031349161561295,0.0,0.6031349161561297,1.0,1.6031349161561295
7,1,2,shares,6.906479407352242e-05,0.00010181919250783302,8.89879170493228e-05,0.00010896212660415751,0.09359131068141871,0.1379775587137397,0.06806800659404869,0.33007869282473323,0.06806800659404867,0.03360087697204951,0.1205895985527655,0.1476571150369561
7,1,2,payoffs,2.0,0.5286332267599986,1.0,1.5286332267599985,2.0,0.5286332267599986,3.0,1.5286332267599985,0.0,0.5286332267599986,1.0,1.5286332267599985
7,1,3,shares,9.071004286633948e-05,8.017394371501596e-05,0.00011377665557560608,8.417338807787423e-05,0.12292329134856711,0.1086455780465913,0.08514345884621835,0.31300324057256357,0.08514345884621834,0.016525424719879844,0.15418139535656228,0.11406531823315935
7,1,3,payoffs,2.0,0.4534767936696698,1.0,1.4534767936696698,2.0,0.4534767936696698,3.0,1.4534767936696698,0.0,0.4534767936696698,1.0,1.4534767936696698
7,1,4,shares,0.00010649011281142507,6.439387376993037e-05,0.00013117035844818382,6.677968520529649e-05,0.14430723158348369,0.08726163781167473,0.09450709912063822,0.3036396002981437,0.0945070991206382,0.007161784445459968,0.17775200714633668,0.09049470644338495
7,1,4,payoffs,2.0,0.3866992503262758,1.0,1.3866992503262758,2.0,0.3866992503262758,3.0,1.3866992503262758,0.0,0.3866992503262758,1.0,1.3866992503262758
7,2,0,shares,0.0,0.00015076097244552954,0.0,0.00021807305778930627,0.0,0.18697926360644646,0.0,0.5222825585682372,0.0,0.019907173802224128,0.0,0.2704621699928522
7,2,0,payoffs,2.0,0.41407439676223434,1.0,1.4140743967622342,2.0,0.41407439676223434,3.0,1.4140743967622342,0.0,0.41407439676223434,1.0,1.4140743967622342
7,2,1,shares,2.8211904479269745e-05,0.0001225490679662598,5.902806828520632e-05,0.00015904498950409995,0.03498943419441763,0.15198982941202882,0.010397169667288254,0.511885388900949,0.010397169667288254,0.009510004134935874,0.07320876590966954,0.19725340408318268
7,2,1,payoffs,2.0,0.37115312928595634,1.0,1.3711531292859565,2.0,0.37115312928595634,3.0,1.3711531292859565,0.0,0.37115312928595634,1.0,1.3711531292859565
7,2,2,shares,4.9615966261480556e-05,0.00010114500618404898,9.507897185651824e-05,0.00012299408593278803,0.061535533263065115,0.12544373034338133,0.015986696755970926,0.5062958618122664,0.015986696755970926,0.003920477046253201,0.11792041304730244,0.15254175694554978
7,2,2,payoffs,2.0,0.3284147354443859,1.0,1.3284147354443858,2.0,0.3284147354443859,3.0,1.3284147354443858,0.0,0.3284147354443859,1.0,1.3284147354443858
7,2,3,shares,6.572177423008166e-05,8.503919821544788e-05,0.0001188946024104516,9.917845537885467e-05,0.08151054446726733,0.10546871913917912,0.01850427150916268,0.5037782870590747,0.01850427150916268,0.0014029022930614494,0.14745742777375323,0.12300474221909899
7,2,3,payoffs,2.0,0.29149903402882155,1.0,1.2914990340288215,2.0,0.29149903402882155,3.0,1.2914990340288215,0.0,0.29149903402882155,1.0,1.2914990340288215
7,2,4,shares,7.795362425139544e-05,7.28073481941341e-05,0.00013553211948663836,8.25409383026679e-05,0.0966809315537269,0.09029833205271956,0.019467359926222613,0.5028151986420147,0.019467359926222613,0.00043981387600151725,0.16809188403045486,0.10237028596239736
7,2,4,payoffs,2.0,0.2609214070245509,1.0,1.260921407024551,2.0,0.2609214070245509,3.0,1.260921407024551,0.0,0.2609214070245509,1.0,1.260921407024551
7,3,0,shares,0.0,0.00011825573613316766,0.0,0.00025057829410166815,0.0,0.129032568213745,0.0,0.594934013216361,0.0,0.002250694577078223,0.0,0.27341388996257615
7,3,0,payoffs,2.0,0.26280303705391406,1.0,1.262803037053914,2.0,0.26280303705391406,3.0,1.262803037053914,0.0,0.26280303705391406,1.0,1.262803037053914
7,3,1,shares,1.5272825758398057e-05,0.0001029829103747696,6.857437561199878e-05,0.00018200391848966938,0.016664662501174106,0.11236790571257091,0.001339014757265454,0.5935949984590955,0.001339014757265454,0.000911679819812769,0.0748236668105986,0.19859022315197755
7,3,1,payoffs,2.0,0.25036178688045785,1.0,1.250361786880458,2.0,0.25036178688045785,3.0,1.250361786880458,0.0,0.25036178688045785,1.0,1.250361786880458
7,3,2,shares,2.806066133938132e-05,9.019507479378633e-05,0.00010851622760523138,0.00014206206649643678,0.030617873743724423,0.09841469447002059,0.0019364960758794627,0.5929975171404814,0.0019364960758794627,0.00031419850119876035,0.11840548288501213,0.15500840707756403
7,3,2,payoffs,2.0,0.2333481218832975,1.0,1.2333481218832976,2.0,0.2333481218832975,3.0,1.2333481218832976,0.0,0.2333481218832975,1.0,1.2333481218832976
7,3,3,shares,3.855062741872466e-05,7.970510871444299e-05,0.00013453966692478006,0.00011603862717688809,0.04206380700626412,0.0869687612074809,0.00215647975263265,0.5927775334637283,0.00215647975263265,9.421482444557319e-05,0.14680047934737928,0.12661341061519688
7,3,3,payoffs,2.0,0.2160607883354857,1.0,1.2160607883354857,2.0,0.2160607883354857,3.0,1.2160607883354857,0.0,0.2160607883354857,1.0,1.2160607883354857
7,3,4,shares,4.7151892357051204e-05,7.110384377611645e-05,0.00015277002388400902,9.780827021765913e-05,0.05144891880861525,0.07758364940512977,0.0022257148044198603,0.5927082984119411,0.0022257148044198603,2.497977265836286e-05,0.1666921975406828,0.10672169242189336
7,3,4,payoffs,2.0,0.19989444211667584,1.0,1.1998944421166757,2.0,0.19989444211667584,3.0,1.1998944421166757,0.0,0.19989444211667584,1.0,1.1998944421166757
7,4,0,shares,0.0,7.489086911612242e-05,0.0,0.00029394316111871344,0.0,0.07086390199985584,0.0,0.6504674201083674,0.0,0.00016234046647913548,0.0,0.27813750339505794
7,4,0,payoffs,2.0,0.14220226667090288,1.0,1.1422022666709029,2.0,0.14220226667090288,3.0,1.1422022666709029,0.0,0.14220226667090288,1.0,1.1422022666709029
7,4,1,shares,5.312667852005923e-06,6.95782012641165e-05,8.184301955557908e-05,0.00021210014156313438,0.005026999665854926,0.06583690233400091,0.00010559718440987267,0.6503618229239576,0.00010559718440987267,5.674328206926281e-05,0.07744222741180984,0.2006952759832481
7,4,1,payoffs,2.0,0.14383099021122056,1.0,1.1438309902112205,2.0,0.14383099021122056,3.0,1.1438309902112205,0.0,0.14383099021122056,1.0,1.1438309902112205
7,4,2,shares,1.0312114287799499e-05,6.457875482832292e-05,0.00012830069141152794,0.00016564246970718552,0.009757620186899667,0.06110628181295617,0.0001458308955666808,0.6503215892128008,0.00014583089556668077,1.6509570912454696e-05,0.12140181747126991,0.15673568592378803
7,4,2,payoffs,2.0,0.14091811440323357,1.0,1.1409181144032337,2.0,0.14091811440323357,3.0,1.1409181144032337,0.0,0.14091811440323357,1.0,1.1409181144032337
7,4,3,shares,1.4861044744971248e-05,6.0029824371151174e-05,0.00015822839252493124,0.00013571476859378223,0.014061949485326544,0.0568019525145293,0.0001581943262451549,0.6503092257821224,0.00015819432624515487,4.146140233980595e-06,0.14972027209479388,0.12841723130026406
7,4,3,payoffs,2.0,0.13608759798291425,1.0,1.1360875979829144,2.0,0.13608759798291425,3.0,1.1360875979829144,0.0,0.13608759798291425,1.0,1.1360875979829144
7,4,4,shares,1.8945404233397554e-05,5.5945464882724866e-05,0.00017910423617039902,0.00011483892494831445,0.01792668832379883,0.052937213676057006,0.00016142058200851602,0.650305999526359,0.000161420582008516,9.198844706194713e-07,0.169473597910294,0.10866390548476394
7,4,4,payoffs,2.0,0.1305146188448851,1.0,1.1305146188448851,2.0,0.1305146188448851,3.0,1.1305146188448851,0.0,0.1305146188448851,1.0,1.1305146188448851
7,5,0,shares,0.0,3.049244314713696e-05,0.0,0.000338341587087699,0.0,0.025457371109952154,0.0,0.6916945476383567,0.0,6.396395443690998e-06,0.0,0.28247285082600787
7,5,0,payoffs,2.0,0.05098851989708621,1.0,1.0509885198970863,2.0,0.05098851989708621,3.0,1.0509885198970863,0.0,0.05098851989708621,1.0,1.0509885198970863
7,5,1,shares,7.77187230334868e-07,2.9715255916802092e-05,9.568678768721182e-05,0.00024265479940048718,0.0006488540012710755,0.02480851710868108,4.424351852939912e-06,0.6916901232865037,4.424351852939912e-06,1.972043590751086e-06,0.07988648376643012,0.20258636705957775
7,5,1,payoffs,2.0,0.05403807427476106,1.0,1.054038074274761,2.0,0.05403807427476106,3.0,1.054038074274761,0.0,0.05403807427476106,1.0,1.054038074274761
7,5,2,shares,1.5800010936988964e-06,2.8912442053438065e-05,0.00014922127954361314,0.00018912030754408585,0.0013191030316047252,0.02413826807834743,5.908040548851029e-06,0.6916886395978078,5.908040548851029e-06,4.883548948399692e-07,0.12458107972894097,0.1578917710970669
7,5,2,payoffs,2.0,0.05530756415604545,1.0,1.0553075641560454,2.0,0.05530756415604545,3.0,1.0553075641560454,0.0,0.05530756415604545,1.0,1.0553075641560454
7,5,3,shares,2.3795233093556247e-06,2.8112919837781337e-05,0.00018343003825472705,0.00015491154883297194,0.0019866039483535233,0.02347076716159863,6.2945552010480686e-06,0.6916882530831556,6.2945552010480686e-06,1.018402426429304e-07,0.15314110889805016,0.1293317419279577
7,5,3,payoffs,2.0,0.055640365452566586,1.0,1.0556403654525666,2.0,0.055640365452566586,3.0,1.0556403654525666,0.0,0.055640365452566586,1.0,1.0556403654525666
7,5,4,shares,3.1616264867068084e-06,2.7330816660430152e-05,0.00020717763873915273,0.00013116394834854626,0.0026395621497028714,0.02281780896024928,6.377950343821901e-06,0.6916881696880128,6.377950343821901e-06,1.8445099869098135e-08,0.17296738111853857,0.1095054697074693
7,5,4,payoffs,2.0,0.055437978299053926,1.0,1.055437978299054,2.0,0.055437978299053926,3.0,1.055437978299054,0.0,0.055437978299053926,1.0,1.055437978299054
7,6,0,shares,0.0,4.91949527153337e-06,0.0,0.0003639145349633026,0.0,0.0038483589137057184,0.0,0.7111043767228812,0.0,9.096024419912471e-08,0.0,0.2846783393729289
7,6,0,payoffs,2.0,0.007706738738442942,1.0,1.007706738738443,2.0,0.007706738738442942,3.0,1.007706738738443,0.0,0.007706738738442942,1.0,1.007706738738443
7,6,1,shares,1.8956184912865314e-08,4.900539086620505e-06,0.00010373101927578275,0.00026018351568751985,1.482879831217747e-05,0.003833530115393541,6.468222775777997e-08,0.7111043120406534,6.468222775777999e-08,2.6278016441344728e-08,0.08114535549361593,0.20353298387931298
7,6,1,payoffs,2.0,0.008355952522485152,1.0,1.0083559525224852,2.0,0.008355952522485152,3.0,1.0083559525224852,0.0,0.008355952522485152,1.0,1.0083559525224852
7,6,2,shares,3.943038071707164e-08,4.880064890816298e-06,0.00016144468940338638,0.00020246984555991624,3.0845086483039914e-05,0.0038175138272226786,8.502148963229046e-08,0.7111042917013916,8.502148963229049e-08,5.938754566834235e-09,0.126292856328393,0.15838548304453592
7,6,2,payoffs,2.0,0.008751770460347044,1.0,1.008751770460347,2.0,0.008751770460347044,3.0,1.008751770460347,0.0,0.008751770460347044,1.0,1.008751770460347
7,6,3,shares,6.078495141703864e-08,4.8587103201163306e-06,0.00019820340722723518,0.00016571112773606744,4.755006290147686e-05,0.003800808850804242,8.985606669038859e-08,0.7111042868668145,8.985606669038861e-08,1.1041775087361074e-09,0.15504798903730388,0.12963035033562503
7,6,3,payoffs,2.0,0.00901063467936027,1.0,1.0090106346793604,2.0,0.00901063467936027,3.0,1.0090106346793604,0.0,0.00901063467936027,1.0,1.0090106346793604
7,6,4,shares,8.26749769195631e-08,4.836820294613806e-06,0.0002236662916959611,0.0001402482432673415,6.467390795349748e-05,0.0037836850057522214,9.0785603528207e-08,0.7111042859372776,9.078560352820703e-08,1.7464067091769114e-10,0.17496676383131593,0.109711575541613
7,6,4,payoffs,2.0,0.00918713952165653,1.0,1.0091871395216565,2.0,0.00918713952165653,3.0,1.0091871395216565,0.0,0.00918713952165653,1.0,1.0091871395216565
7,7,0,shares,0.0,1.2366524166045178e-07,0.0,0.0003687103649931755,0.0,9.561230816618122e-05,0.0,0.71446556477309,0.0,1.9606625872362965e-10,0.0,0.28506998869243744
7,7,0,payoffs,2.0,0.00019147233894820182,1.0,1.0001914723389482,2.0,0.00019147233894820182,3.0,1.0001914723389482,0.0,0.00019147233894820182,1.0,1.0001914723389482
7,7,1,shares,1.1839212287079388e-11,1.236534024481647e-07,0.00010524420691264298,0.0002634661580805325,9.153537392059937e-09,9.560315462878916e-05,1.4008259027192558e-10,0.7144655646330074,1.4008259027192558e-10,5.598366845170407e-11,0.08137000671268622,0.2036999819797512
7,7,1,payoffs,2.0,0.00020843611474844016,1.0,1.0002084361147483,2.0,0.00020843611474844016,3.0,1.0002084361147483,0.0,0.00020843611474844016,1.0,1.0002084361147483
7,7,2,shares,2.4726122141320653e-11,1.2364051553831046e-07,0.00016374831001507548,0.0002049620549781,1.9117106619350378e-08,9.559319105956187e-05,1.8362894407669583e-10,0.714465564589461,1.8362894407669583e-10,1.243731464693382e-11,0.12660270314144087,0.15846728555099657
7,7,2,payoffs,2.0,0.00021922393226861734,1.0,1.0002192239322685,2.0,0.00021922393226861734,3.0,1.0002192239322685,0.0,0.00021922393226861734,1.0,1.0002192239322685
7,7,3,shares,3.827860038234385e-11,1.2362696306006943e-07,0.0002009912568967513,0.00016771910809642418,2.9595262878924226e-08,9.558271290330229e-05,1.9380495397060466e-10,0.714465564579285,1.9380495397060466e-10,2.2613047530249922e-12,0.1553972461064288,0.12967274258600864
7,7,3,payoffs,2.0,0.000226684381215606,1.0,1.0002266843812155,2.0,0.000226684381215606,3.0,1.0002266843812155,0.0,0.000226684381215606,1.0,1.0002266843812155
7,7,4,shares,5.2290750862689506e-11,1.236129509095891e-07,0.00022678078999340928,0.0001419295749997662,4.042881668765107e-08,9.557187934949357e-05,1.9571829014064242e-10,0.7144655645773716,1.9571829014064242e-10,3.4796858298723435e-13,0.1753365334339863,0.10973345525845113
7,7,4,payoffs,2.0,0.00023214759615537524,1.0,1.0002321475961553,2.0,0.00023214759615537524,3.0,1.0002321475961553,0.0,0.00023214759615537524,1.0,1.0002321475961553
7,8,0,shares,0.0,7.752530639806243e-11,0.0,0.0003688339527095295,0.0,5.992103975132899e-08,0.0,0.7145511112858964,0.0,1.0505037735574613e-14,0.0,0.28507999476281326
7,8,0,payoffs,2.0,1.199971511255302e-07,1.0,1.000000119997151,2.0,1.199971511255302e-07,3.0,1.000000119997151,0.0,1.199971511255302e-07,1.0,1.000000119997151
7,8,1,shares,4.651407139544397e-18,7.752530174665529e-11,0.00010528321979145227,0.00026355073291807723,3.595176401846781e-15,5.992103615615258e-08,7.506386388055156e-15,0.7145511112858889,7.506386388055156e-15,2.9986513475194565e-15,0.08137575059527284,0.2037042441675404
7,8,1,payoffs,2.0,1.306419718381122e-07,1.0,1.000000130641972,2.0,1.306419718381122e-07,3.0,1.000000130641972,0.0,1.306419718381122e-07,1.0,1.000000130641972
7,8,2,shares,9.715436030214557e-18,7.75252966826264e-11,0.00016380771826857791,0.0002050262344409516,7.509277365236317e-15,5.992103224205162e-08,9.839152211747032e-15,0.7145511112858866,9.839152211747032e-15,6.65885523827581e-16,0.12661064178896578,0.15846935297384748
7,8,2,payoffs,2.0,1.3741823786709977e-07,1.0,1.000000137418238,2.0,1.3741823786709977e-07,3.0,1.000000137418238,0.0,1.3741823786709977e-07,1.0,1.000000137418238
7,8,3,shares,1.5042130801222305e-17,7.752529135593162e-11,0.00020106316785199196,0.00016777078485753755,1.162639865048323e-14,5.992102812493034e-08,1.038403920087796e-14,0.714551111285886,1.038403920087796e-14,1.2099853469665277e-16,0.1554062103479433,0.12967378441486996
7,8,3,payoffs,2.0,1.4211054087853944e-07,1.0,1.000000142110541,2.0,1.4211054087853944e-07,3.0,1.000000142110541,0.0,1.4211054087853944e-07,1.0,1.000000142110541
7,8,4,shares,2.05507113332921e-17,7.752528584735109e-11,0.00022686113950634636,0.00014197281320318315,1.5884103500312768e-14,5.992102386722549e-08,1.048643188466084e-14,0.7145511112858859,1.048643188466084e-14,1.8605850913772928e-17,0.1753460384740879,0.10973395628872538
7,8,4,payoffs,2.0,1.4555210313576705e-07,1.0,1.0000001455521033,2.0,1.4555210313576705e-07,3.0,1.0000001455521033,0.0,1.4555210313576705e-07,1.0,1.0000001455521033
7,9,0,shares,0.0,3.0460956688002834e-17,0.0,0.00036883403023480545,0.0,2.3543948910162973e-14,0.0,0.7145511649315613,0.0,3.527464650884265e-22,0.0,0.285080001038175
7,9,0,payoffs,2.0,4.714882043919513e-14,1.0,1.0000000000000473,2.0,4.714882043919513e-14,3.0,1.0000000000000473,0.0,4.714882043919513e-14,1.0,1.0000000000000473
7,9,1,shares,7.18099077899378e-31,3.046095668800211e-17,0.0001052832442641124,0.000263550785970693,5.550347014923843e-28,2.3543948910162417e-14,2.520553975544268e-22,0.7145511649315613,2.520553975544268e-22,1.0069106753399968e-22,0.08137575419764853,0.20370424684052646
7,9,1,payoffs,2.0,5.133135172710334e-14,1.0,1.0000000000000513,2.0,5.133135172710334e-14,3.0,1.0000000000000513,0.0,5.133135172710334e-14,1.0,1.0000000000000513
7,9,2,shares,1.4999001154080964e-30,3.046095668800133e-17,0.00016380775553545738,0.00020502627469934804,1.1593060601876684e-27,2.3543948910161812e-14,3.303868447400611e-22,0.7145511649315613,3.303868447400611e-22,2.235962034836541e-23,0.1266106467680882,0.1584693542700868
7,9,2,payoffs,2.0,5.399386220738395e-14,1.0,1.000000000000054,2.0,5.399386220738395e-14,3.0,1.000000000000054,0.0,5.399386220738395e-14,1.0,1.000000000000054
7,9,3,shares,2.3222524636866373e-30,3.046095668800051e-17,0.0002010632129620685,0.00016777081727273693,1.7949204262212894e-27,2.3543948910161177e-14,3.4868348396473693e-22,0.7145511649315613,3.4868348396473693e-22,4.062981123689549e-24,0.1554062159705683,0.12967378506760668
7,9,3,payoffs,2.0,5.583754878445062e-14,1.0,1.000000000000056,2.0,5.583754878445062e-14,3.0,1.000000000000056,0.0,5.583754878445062e-14,1.0,1.000000000000056
7,9,4,shares,3.1726850410837004e-30,3.046095668799966e-17,0.0002268611899101725,0.00014197284032463293,2.4522386240328715e-27,2.354394891016052e-14,3.521217039108067e-22,0.7145511649315613,3.521217039108067e-22,6.24761177619754e-25,0.17534604443614216,0.10973395660203282
7,9,4,payoffs,2.0,5.718979889998724e-14,1.0,1.0000000000000573,2.0,5.718979889998724e-14,3.0,1.0000000000000573,0.0,5.718979889998724e-14,1.0,1.0000000000000573
7,10,0,shares,0.0,4.700765309931125e-30,0.0,0.00036883403023483586,0.0,3.63332574972192e-27,0.0,0.7145511649315825,0.0,4.621201519276399e-36,0.0,0.2850800010381774
7,10,0,payoffs,2.0,7.276053039306143e-27,1.0,1.0,2.0,7.276053039306143e-27,3.0,1.0,0.0,7.276053039306143e-27,1.0,1.0
7,10,1,shares,1.710150883847144e-56,4.700765309931125e-30,0.00010528324426412198,0.0002635507859707139,1.3218135415236391e-53,3.63332574972192e-27,3.3020849289825675e-36,0.7145511649315825,3.3020849289825675e-36,1.3191165902938318e-36,0.0813757541976499,0.20370424684052746
7,10,1,payoffs,2.0,7.921505520624293e-27,1.0,1.0,2.0,7.921505520624293e-27,3.0,1.0,0.0,7.921505520624293e-27,1.0,1.0
7,10,2,shares,3.5720078008609797e-56,4.700765309931125e-30,0.000163807755535472,0.0002050262746993639,2.760884040234274e-53,3.63332574972192e-27,4.32827636835139e-36,0.7145511649315825,4.32827636835139e-36,2.92925150925009e-37,0.12661064676809008,0.1584693542700873
7,10,2,payoffs,2.0,8.332386825307842e-27,1.0,1.0,2.0,8.332386825307842e-27,3.0,1.0,0.0,8.332386825307842e-27,1.0,1.0
7,10,3,shares,5.530437547570004e-56,4.700765309931125e-30,0.0002010632129620862,0.0001677708172727497,4.274597820564126e-53,3.63332574972192e-27,4.5679739000091936e-36,0.7145511649315825,4.5679739000091936e-36,5.322761926720542e-38,0.15540621597057044,0.12967378506760693
7,10,3,payoffs,2.0,8.616906388220376e-27,1.0,1.0,2.0,8.616906388220376e-27,3.0,1.0,0.0,8.616906388220376e-27,1.0,1.0
7,10,4,shares,7.555740278973884e-56,4.700765309931125e-30,0.00022686118991019228,0.0001419728403246436,5.839999213704443e-53,3.63332574972192e-27,4.613016753193836e-36,0.7145511649315825,4.613016753193836e-36,8.184766082563335e-39,0.17534604443614443,0.10973395660203294
7,10,4,payoffs,2.0,8.825586980017217e-27,1.0,1.0,2.0,8.825586980017217e-27,3.0,1.0,0.0,8.825586980017217e-27,1.0,1.0
7,11,0,shares,0.0,0.0,0.0,0.00036883403023483586,0.0,0.0,0.0,0.7145511649315824,0.0,0.0,0.0,0.2850800010381774
7,11,0,payoffs,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0
7,11,1,shares,0.0,0.0,0.00010528324426412198,0.0002635507859707139,0.0,0.0,0.0,0.7145511649315824,0.0,0.0,0.0813757541976499,0.20370424684052746
7,11,1,payoffs,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0
7,11,2,shares,0.0,0.0,0.000163807755535472,0.0002050262746993639,0.0,0.0,0.0,0.7145511649315824,0.0,0.0,0.12661064676809008,0.1584693542700873
7,11,2,payoffs,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0
7,11,3,shares,0.0,0.0,0.0002010632129620862,0.0001677708172727497,0.0,0.0,0.0,0.7145511649315824,0.0,0.0,0.15540621597057044,0.12967378506760693
7,11,3,payoffs,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0
7,11,4,shares,0.0,0.0,0.00022686118991019228,0.0001419728403246436,0.0,0.0,0.0,0.7145511649315824,0.0,0.0,0.17534604443614443,0.10973395660203294
7,11,4,payoffs,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0
7,12,0,shares,0.0,0.0,0.0,0.00036883403023483586,0.0,0.0,0.0,0.7145511649315824,0.0,0.0,0.0,0.28508000103817743
7,12,0,payoffs,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0
7,12,1,shares,0.0,0.0,0.000105283244264122,0.00026355078597071384,0.0,0.0,0.0,0.7145511649315824,0.0,0.0,0.08137575419764995,0.2037042468405275
7,12,1,payoffs,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0
7,12,2,shares,0.0,0.0,0.000163807755535472,0.00020502627469936384,0.0,0.0,0.0,0.7145511649315824,0.0,0.0,0.12661064676809014,0.1584693542700873
7,12,2,payoffs,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0
7,12,3,shares,0.0,0.0,0.0002010632129620862,0.00016777081727274964,0.0,0.0,0.0,0.7145511649315824,0.0,0.0,0.1554062159705705,0.12967378506760693
7,12,3,payoffs,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0
7,12,4,shares,0.0,0.0,0.00022686118991019228,0.00014197284032464356,0.0,0.0,0.0,0.7145511649315824,0.0,0.0,0.1753460444361445,0.10973395660203294
7,12,4,payoffs,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0
7,13,0,shares,0.0,0.0,0.0,0.00036883403023483586,0.0,0.0,0.0,0.7145511649315824,0.0,0.0,0.0,0.28508000103817743
7,13,0,payoffs,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0
7,13,1,shares,0.0,0.0,0.000105283244264122,0.00026355078597071384,0.0,0.0,0.0,0.7145511649315824,0.0,0.0,0.08137575419764995,0.2037042468405275
7,13,1,payoffs,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0
7,13,2,shares,0.0,0.0,0.000163807755535472,0.00020502627469936384,0.0,0.0,0.0,0.7145511649315824,0.0,0.0,0.12661064676809014,0.1584693542700873
7,13,2,payoffs,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0
7,13,3,shares,0.0,0.0,0.0002010632129620862,0.00016777081727274964,0.0,0.0,0.0,0.7145511649315824,0.0,0.0,0.1554062159705705,0.12967378506760693
7,13,3,payoffs,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0
7,13,4,shares,0.0,0.0,0.00022686118991019228,0.00014197284032464356,0.0,0.0,0.0,0.7145511649315824,0.0,0.0,0.1753460444361445,0.10973395660203294
7,13,4,payoffs,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0
7,14,0,shares,0.0,0.0,0.0,0.00036883403023483586,0.0,0.0,0.0,0.7145511649315824,0.0,0.0,0.0,0.28508000103817743
7,14,0,payoffs,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0
7,14,1,shares,0.0,0.0,0.000105283244264122,0.00026355078597071384,0.0,0.0,0.0,0.7145511649315824,0.0,0.0,0.08137575419764995,0.2037042468405275
7,14,1,payoffs,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0
